cowID,expday,exp_date,calving_date,est_calving_date,milksampling_date,my,faty,cpy,fatp,cpp,scc,sampling_date,milk_bhb,milk_cort,milk_crp,milk_hap,milk_sp,diagnosis_date,cm,da,v_temp,bcs,dys,lameness,ms_date,metriscore,pvd,animal,lie,stand,ruminate,inactive,active,highActive
347,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE151941630360 360,301,299,225,161,320,120
360,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497604407 407,475,545,570,211,759,50
407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497104360 436,602,778,608,283,893,204
436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497604463 463,468,672,540,212,705,223
463,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497304635 463,749,631,559,600,771,9
463,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,UK263497405497 497,268,452,350,81,626,13
497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,0,09/05/2021,,,,,,,,,,,,,,,,,,,,,,,,,,IE111093321500 500,419,181,299,162,408,30
500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
